FITPROB_Ibc,FITPROB_II,FITPROB_Ia,SNRMAX1,SNRMAX2,SHAPEPAR_Ia,COLORPAR_Ia,CHI2_Ibc,CHI2_Ia,CHI2_II,TOBSMIN_Ibc,DMU_Ia,TOBSMIN_II,Z_Ia,ITYPE_BEST,CLASS
0.026571,0.0623197,1.0,139.82999,102.66208,2.15625,0.2,18.84192,0.30002,16.22548,-16.77,0.9,-17.77,0.07154,0,Ia
4.17539e-06,4.72187e-08,0.00372835,12.74437,9.08766,2.5,-1.0,32.77274,19.27184,42.47438,7.247,0.7,16.247,1.4,0,KN
1.73218e-07,5.92501e-06,0.000580181,9.27837,5.41926,2.5,-0.9,48.90112,29.28446,40.59551,4.238,-0.3,45.238,1.30917,0,KN
0.99069,0.88427,0.99999,27.44344,19.70229,-0.25,0.4,1.21023,0.1295,3.00796,-17.78,0.7,-16.78,0.10005,0,Ia
0.89956,0.85488,0.90004,15.081,8.78936,0.78125,0.0,3.4952,3.48901,4.02474,22.238,-0.5,8.238,0.47862,0,CC
4.76792e-14,1.2423e-16,0.000326382,34.84548,17.21966,-3.0,-0.3,77.3528,27.05046,89.99137,49.241,0.9,50.241,0.04,0,KN
0.87081,0.99771,0.99533,106.15188,40.24293,-0.25,0.4,5.29236,2.12022,1.78949,6.203,-0.5,36.203,0.1338,-9,CC
0.32632,0.29899,0.33726,10.26994,5.31712,-2.65625,-0.6,11.4122,11.2648,11.79532,10.276,0.9,-0.724,0.41853,0,CC
0.00124001,0.11916,0.35091,29.93266,8.45295,2.5,-1.0,27.31579,9.99479,14.08991,43.276,-0.5,-17.724,0.87538,0,KN
0.89828,0.81609,0.95989,9.8701,5.77571,-3.0,0.2,3.51169,2.53896,4.43309,12.241,0.3,7.241,0.27985,0,CC
0.90073,0.921,0.90411,10.27935,9.83595,2.15625,0.7,7.02744,6.96185,6.61263,17.22,-0.1,46.22,0.32727,0,KN
0.74074,0.00505693,0.99992,161.31886,148.91185,0.09375,0.6,3.52423,0.15919,18.51952,-16.759,-0.1,-14.759,0.0684111,0,CC
0.73101,0.69746,0.80462,21.14934,10.18331,1.8125,0.5,5.24578,4.54789,5.55028,34.277,1.3,25.277,0.1338,0,CC
1.66059e-11,1.19343e-10,6.38926e-07,24.25909,23.00616,-3.0,-1.0,64.78568,41.53513,60.51094,48.297,-0.5,48.297,1.36904,0,KN
0.68913,0.8052,0.82014,20.30463,18.42493,2.5,0.7,4.76077,3.64042,3.77584,-11.758,1.3,45.242,0.0874881,0,CC
0.0626414,0.0799951,0.17322,90.39285,57.80682,2.5,0.6,13.41399,10.28059,12.69136,46.241,-0.1,46.241,0.10699,0,KN
4.31889e-13,2.20484e-14,5.94216e-07,9.51961,4.39213,2.5,-1.0,80.33345,48.10359,86.89576,-2.724,-0.5,9.276,1.11948,0,KN
1.92075e-09,2.79284e-10,0.000391125,17.28214,8.84438,-3.0,-0.2,54.44446,26.61329,58.66048,50.297,0.9,50.297,0.0547036,0,KN
0.5886,0.63329,0.68043,11.8452,4.84022,2.5,0.7,6.52532,5.70324,6.12453,9.289,0.1,45.289,0.26169,0,CC
5.23586e-08,7.52368e-10,7.7892e-06,8.08948,4.20595,-2.65625,-1.0,53.82254,41.9072,63.59374,47.276,-0.5,14.276,1.28022,0,KN
0.90388,0.93986,0.99938,23.00503,16.71246,2.15625,-0.6,2.16537,0.32341,1.76663,-15.703,-0.1,-15.703,0.29927,0,KN
0.73284,0.8125,0.99979,104.47195,74.0436,2.5,-0.3,6.07053,0.7925,4.46929,17.23,-0.5,10.23,0.15301,0,Ia
0.56449,0.52033,0.57418,14.71237,11.10098,1.46875,-0.4,6.74401,6.65587,7.15193,-3.759,-0.1,-7.759,1.19715,0,CC
0.0443836,4.28277e-05,0.00201859,22.92719,0.93881,-3.0,-1.0,11.37777,18.88578,27.6384,49.246,-0.5,49.246,1.30917,1,KN
0.97684,0.59541,0.99121,27.80239,21.99207,-3.0,0.6,1.2009,0.83123,4.60474,2.221,-0.5,20.221,0.13683,0,CC
0.96604,0.98621,0.99106,11.74516,1.75389,-3.0,-0.5,5.37304,4.0122,4.39561,-12.724,1.5,-5.724,0.28618,0,CC
2.71924e-15,9.96808e-16,6.94998e-07,22.84409,10.91252,2.5,-1.0,83.45095,41.34509,85.58106,50.297,-0.5,50.297,0.23401,0,KN
4.25096e-10,5.05793e-14,6.85894e-07,15.67056,5.61374,2.5,-1.0,55.18623,39.09442,74.41782,47.255,-0.5,49.255,1.30917,0,KN
0.00645597,0.11318,0.00243803,13.52694,1.64925,-3.0,1.0,17.91198,20.31048,8.89848,36.246,-0.5,-17.754,0.19568,2,KN
0.87654,0.43891,0.99542,28.25261,16.85385,-2.3125,-0.4,4.48705,1.69571,8.9823,3.211,0.3,15.211,0.11965,0,Ia
7.3581e-17,3.3852e-17,2.67988e-07,18.55417,14.53977,2.5,-1.0,91.09865,43.49198,92.73868,48.277,-0.5,48.277,1.28022,0,KN
0.79381,0.78801,0.91254,10.3065,7.11713,-3.0,0.3,7.06482,5.359,7.13543,-9.727,0.1,5.273,0.37426,0,CC
1.54289e-05,0.000205572,0.0166334,72.46159,65.75102,2.5,-0.4,40.23098,21.71335,33.72517,42.273,1.3,45.273,0.07154,0,KN
0.58775,0.46093,0.6113,33.01046,16.98925,1.8125,-0.9,8.42142,8.17954,9.76969,5.276,1.1,3.276,0.32727,0,Ia
0.95518,0.73187,0.99594,114.48228,72.59193,1.46875,0.2,4.44145,2.04977,7.7913,20.273,1.1,11.273,0.07154,0,Ia
0.94387,0.9177,0.96808,13.78276,5.65325,-3.0,0.3,2.8422,2.35657,3.25,-13.711,1.1,42.289,0.14308,0,CC
0.99991,0.99963,1.0,79.91803,69.73724,2.15625,0.4,0.16463,0.060958,0.27051,-9.753,-0.3,29.247,0.10941,0,CC
0.9235,0.73717,0.98661,39.74253,22.5261,2.5,0.7,5.84909,3.81095,8.59393,-6.724,1.5,12.276,0.0534939,0,Ia
0.93618,0.89853,0.95831,9.64073,2.05399,-1.96875,-0.8,3.59164,3.14409,4.18911,10.276,1.1,-9.724,0.26761,0,CC
0.92388,0.93191,0.99551,134.90439,42.09951,0.4375,0.1,6.54886,3.48915,6.36366,11.276,0.5,9.276,0.0782336,0,Ia
0.95422,0.93083,0.94887,42.93812,6.98799,1.125,0.7,2.09799,2.18536,2.44984,-12.725,0.9,1.275,0.13683,0,CC
0.97396,0.98304,0.99236,33.67188,6.52273,-1.96875,0.0,1.25727,0.78914,1.06459,-0.725,-0.3,12.275,0.34224,0,CC
0.0525105,0.00146518,0.58431,5.21925,4.35277,-3.0,-1.0,16.76591,7.5087,26.87814,-4.77,-0.5,11.23,1.11948,0,KN
0.99274,0.27685,0.99851,135.14221,92.03582,0.4375,0.0,1.49797,0.95691,9.83433,17.238,-0.5,7.238,0.11965,0,CC
0.99744,0.67011,0.9968,11.38061,10.74999,1.8125,-0.2,0.31037,0.57533,4.04853,-16.714,0.5,49.286,0.18299,0,KN
0.000151568,5.72346e-06,0.0078126,5.05949,4.66401,-3.0,-1.0,38.0347,26.96683,46.48466,-4.724,0.5,-5.724,1.28022,0,KN
9.04755e-06,0.00240621,0.0215016,33.94199,26.64427,-3.0,-0.5,35.48948,16.42541,20.34244,42.255,0.5,45.255,0.0684111,0,KN
0.92561,0.88772,0.99997,77.74032,52.87955,1.46875,-0.7,3.13493,0.32411,3.64411,16.242,1.1,16.242,0.0818118,0,Ia
7.18934e-28,4.05334e-26,4.34124e-09,83.34283,81.53021,-3.0,-1.0,144.05242,52.65259,135.69361,50.241,-0.5,50.241,0.0547036,0,KN
0.27709,0.37469,0.28318,10.53535,6.20912,-3.0,0.9,12.12028,12.02808,10.7828,-18.724,-0.3,-24.724,0.31296,0,Ia
0.000107027,1.34767e-05,0.016323,7.65652,0.17007,-3.0,-0.9,29.71652,17.17153,34.56876,-2.762,-0.5,1.238,1.4,0,KN
0.0015084,3.22117e-14,0.14455,12.18358,3.55519,-3.0,-1.0,23.30451,10.86645,75.36973,49.286,-0.5,-1.714,1.36904,0,KN
1.58181e-15,1.63375e-15,4.31609e-05,35.902,25.54407,-3.0,-0.9,92.66761,37.67879,92.59703,48.276,0.3,48.276,0.0500232,0,KN
0.51845,0.51388,0.77975,6.04845,5.50668,-3.0,-0.9,5.19983,3.2279,5.2363,30.297,-0.1,47.297,0.25591,0,CC
0.98568,0.68972,0.99986,224.6064,165.32033,-0.25,-0.8,2.30463,0.71233,6.49321,13.23,0.1,7.23,0.10463,0,Ia
0.99403,0.99931,0.99878,68.45092,53.41168,-1.28125,0.9,1.81798,1.20923,1.05187,11.211,1.1,27.211,0.0547036,-9,CC
0.74821,0.7483,0.81898,12.40522,10.74358,-3.0,0.2,3.46806,2.91866,3.4674,32.247,0.9,34.247,0.13084,-9,CC
2.88349e-11,1.24102e-12,1.45212e-06,9.72745,6.58911,-3.0,-1.0,63.59197,39.67562,70.37466,-4.703,0.1,-3.703,1.11948,0,KN
0.99862,0.9544,0.99999,231.60394,200.68318,-0.25,-0.3,1.24879,0.38255,3.23171,26.236,0.7,22.236,0.0511543,0,Ia
0.0221647,0.17039,0.0443994,30.47904,21.45713,-3.0,0.6,14.76509,14.40693,9.05713,8.255,-0.3,5.255,0.0699581,0,KN
0.28766,0.99992,0.080085,58.28373,4.22104,-3.0,1.0,7.37376,9.83376,0.0753573,46.246,0.9,-14.754,0.04,2,KN
0.99954,0.99392,0.99978,186.65079,35.00721,2.5,0.0,0.47279,0.37701,1.05351,-5.714,-0.1,-6.714,0.12235,0,Ia
2.31316e-06,2.45258e-06,0.00271892,17.1438,16.34163,-3.0,-0.1,44.85139,26.88172,44.71037,47.273,0.7,48.273,0.0654191,0,KN
0.19511,0.85996,0.68189,35.41154,12.99167,2.5,-0.7,11.11778,5.69019,3.25992,-17.723,-0.5,-16.723,1.28022,-9,KN
0.87972,0.98325,0.99161,59.68136,25.47245,-1.96875,0.6,5.16735,2.44804,2.91975,-7.797,-0.5,24.203,0.14632,0,CC
1.27471e-06,4.07465e-17,0.000230771,24.45448,7.65738,-3.0,1.0,35.36076,23.86207,86.27114,50.205,1.3,50.205,0.04,-9,KN
0.99673,0.99774,0.99952,47.52004,37.36843,1.8125,0.2,0.86468,0.47929,0.76987,-10.745,0.1,-4.745,0.16001,0,CC
4.9508e-18,4.20147e-20,1.02401e-06,30.82879,12.11664,-3.0,-0.3,96.79296,40.46807,106.81434,50.241,1.1,50.241,0.0409045,0,KN
0.0146719,0.00613672,0.20835,13.66447,3.87647,-3.0,0.7,14.15205,8.42872,16.26115,47.205,0.5,50.205,0.0894665,0,KN
0.93344,0.96736,0.99327,24.45524,19.25718,2.5,0.8,3.64056,1.87639,2.9207,-13.764,-0.5,-18.764,0.18712,0,CC
0.23315,0.28257,0.25538,7.01637,5.10363,-2.65625,0.9,11.6602,11.30503,10.90079,-16.77,-0.1,-23.77,0.32727,0,CC
2.33286e-10,1.0943e-21,3.26858e-07,17.63026,5.08048,2.5,-1.0,70.73527,53.56415,128.76037,50.22,-0.5,50.22,1.11948,0,KN
0.00056265,7.64656e-05,0.33877,8.95755,2.00375,-3.0,-1.0,21.83558,5.67845,26.3456,-3.791,-0.5,6.209,1.30917,0,KN
0.79901,0.49088,0.86352,20.4262,5.58125,-3.0,-0.1,8.64751,7.6847,12.45316,5.276,0.5,5.276,0.25591,0,Ia
0.88841,0.53004,0.99018,11.3265,10.43641,-2.65625,-0.3,2.31654,0.86608,5.10797,-0.791,1.5,9.209,0.16363,0,KN
3.97656e-07,6.63642e-09,0.00169235,13.11111,6.07534,-3.0,0.0,40.3001,21.19494,49.25261,50.22,1.5,20.22,0.0782336,0,KN
3.85385e-15,2.82e-17,2.28746e-07,39.73257,11.45927,-3.0,0.2,82.71,43.84745,93.12433,50.289,0.7,50.289,0.04,0,KN
0.75419,0.79543,0.80078,13.12121,3.53954,-3.0,0.5,4.21937,3.8154,3.86286,-8.725,-0.3,25.275,0.44757,0,CC
0.000161891,4.98581e-05,0.00257031,13.05345,10.77925,-3.0,-0.3,28.7322,21.97052,31.51912,3.299,1.3,49.299,0.0598219,0,KN
5.08271e-12,5.11133e-12,0.00640528,14.87988,13.06539,2.5,-1.0,74.85258,24.488,74.84005,48.273,-0.3,48.273,0.97893,0,KN
2.88482e-07,3.11289e-08,0.0299925,9.32028,2.79938,2.5,-1.0,38.58008,12.37525,43.36726,3.255,1.1,9.255,1.4,0,KN
0.72495,0.75228,0.97383,7.68175,5.87733,2.5,-1.0,3.64227,1.25984,3.43742,-10.703,0.5,49.297,1.09473,-9,Ia
0.00424688,0.00226949,0.27332,17.24494,12.07714,-3.0,-0.9,18.95118,7.54555,20.4846,49.221,1.3,49.221,0.0598219,0,KN
0.61366,0.41129,0.73307,36.38891,16.64138,2.5,-0.8,8.15545,6.91895,10.33873,5.276,1.5,10.276,0.22378,0,CC
2.63528e-18,9.95102e-17,4.70745e-07,13.09235,8.4142,-3.0,-0.2,98.12079,42.22436,90.46054,46.241,1.5,50.241,0.0478353,0,KN
0.69523,0.81319,0.7338,78.19197,29.93391,-2.65625,0.2,3.86283,3.57625,2.9653,6.255,-0.1,-14.745,0.14632,0,Ia
0.00158474,0.00287778,0.11805,14.37053,11.71518,2.5,-1.0,23.18168,11.50526,21.68535,2.242,-0.5,49.242,1.00106,0,KN
0.93502,0.9661,0.99034,10.88617,6.01164,-2.3125,0.7,2.98937,1.62961,2.40301,-2.701,-0.5,14.299,0.37426,0,CC
0.000157035,4.30562e-06,0.1098,6.06656,4.89684,-3.0,-0.9,28.80482,11.72991,37.19631,-3.703,0.1,-4.703,1.30917,0,KN
0.78941,0.88768,0.90448,102.35128,44.35691,2.5,0.4,4.69701,3.43099,2.97086,-17.723,-0.5,-16.723,0.17498,0,KN
3.79991e-06,1.17468e-07,0.000106753,7.13487,3.53688,-3.0,0.9,39.60178,33.55765,47.60652,50.236,0.7,16.236,0.0935584,0,KN
5.09341e-12,2.06631e-12,0.00656524,36.00782,19.11158,-3.0,-0.9,64.64669,17.87007,66.56443,47.275,1.5,47.275,0.0559406,0,KN
0.85609,0.92695,0.97603,45.79276,18.7229,0.4375,-0.9,2.60883,1.21719,1.91952,-13.754,0.5,-6.754,0.40928,0,CC
1.37529e-09,1.26847e-09,0.00010266,15.13156,14.60931,2.5,-1.0,52.65732,27.79574,52.83177,49.242,-0.5,49.242,1.30917,0,KN
1.96548e-11,5.80594e-12,5.4336e-05,21.49853,18.82449,-3.0,1.0,61.76958,29.25919,64.36808,47.247,0.7,47.247,0.0731577,0,KN
0.0367265,0.0113472,0.12787,8.75946,3.75271,2.5,-0.9,13.42759,9.92443,16.4911,47.297,-0.3,17.297,1.1448,-9,KN
1.50469e-06,1.96856e-11,0.00242008,12.45487,5.35417,-3.0,1.0,43.84917,25.54921,69.43092,41.203,0.3,8.203,0.0611746,0,KN
1.0544e-22,4.75451e-23,1.16204e-08,28.73941,20.70842,-3.0,0.0,119.33388,50.4811,120.99475,46.238,-0.3,46.238,0.0625579,0,KN
0.99238,0.99348,0.99953,50.68441,47.43832,2.5,0.0,0.78842,0.29375,0.74429,26.297,0.7,40.297,0.0782336,0,Ia
8.28823e-07,3.7652e-11,0.000116602,7.7953,6.7302,-3.0,-1.0,40.9469,29.51319,63.0142,50.221,-0.1,9.221,1.09473,0,KN
0.25892,0.18188,0.9607,18.20883,17.66954,-2.65625,-0.9,10.08773,2.52196,11.36458,22.242,1.5,13.242,0.0800027,0,Ia
0.9856,0.99022,0.99838,15.90489,12.15007,-3.0,-0.8,1.00041,0.4513,0.86504,27.286,1.3,28.286,0.0668984,-9,CC
1.47154e-05,2.14813e-06,0.0274909,7.98914,4.89964,-3.0,-1.0,34.36511,15.75103,38.78483,-2.762,-0.1,-2.762,1.4,0,KN
0.82737,0.81937,0.88787,20.72985,17.15585,-1.96875,-0.1,3.5736,2.96882,3.64749,42.241,0.7,43.241,0.15301,0,KN
0.98916,0.99759,0.9994,234.68265,49.25015,-0.9375,0.1,0.89893,0.51163,0.78518,-9.725,0.3,23.275,0.0914895,0,Ia
5.79073e-05,4.97393e-05,0.0257029,11.71316,5.81726,-2.65625,-1.0,29.11323,14.3764,29.4617,48.286,0.7,48.286,1.4,0,KN
0.23891,0.16689,0.46253,11.33968,9.40141,-3.0,0.6,9.19569,6.68381,10.40253,-5.745,0.9,15.255,0.0731577,0,KN
0.00875121,0.0331954,0.044936,18.45247,16.83203,-3.0,-1.0,22.0406,17.25041,18.17511,11.203,1.3,49.203,0.0654191,-9,KN
0.84839,0.80302,0.87394,18.93354,15.77731,2.5,0.0,2.67502,2.45072,3.04627,10.255,1.5,23.255,0.15647,0,Ia
7.39372e-08,4.4881e-08,0.000504878,49.97847,23.62395,-3.0,0.2,48.65784,27.8438,49.78824,45.23,-0.3,45.23,0.0598219,0,KN
0.96147,0.99313,0.99763,104.93453,57.15939,0.09375,0.3,3.06967,1.43059,1.88729,26.23,-0.5,15.23,0.13992,0,CC
0.80047,0.64857,0.97129,54.16311,18.30598,0.09375,-0.4,4.58895,2.27787,5.9881,37.289,1.5,19.289,0.0611746,0,Ia
0.99954,0.0180314,0.99935,39.4057,-9.0,-1.96875,-1.0,0.000914407,0.0181908,10.06381,-1.793,-0.1,11.207,0.57238,-9,CC
0.5777,0.0178544,0.99985,79.28002,49.48317,0.09375,0.6,6.62386,0.34055,18.48748,-18.758,0.3,-16.758,0.0559406,0,Ia
0.99611,0.47406,0.99649,24.48952,24.12085,2.5,0.6,2.02937,1.97975,10.63816,-16.724,0.1,-17.724,0.17111,0,KN
0.87009,0.81326,0.86968,11.92562,4.83952,-3.0,-0.7,3.85356,3.85829,4.46165,6.299,0.7,6.299,1.0237,0,Ia
0.99916,0.0132053,0.99997,48.44109,16.02395,-1.625,-0.3,0.56671,0.20342,17.73888,-7.749,0.7,8.251,0.15301,0,Ia
0.00326107,2.6896e-06,0.0158969,59.77681,0.92588,-3.0,-1.0,17.7612,13.95515,33.73405,49.246,0.1,49.246,0.0782336,0,KN
0.28694,0.12119,0.29305,28.30795,2.68246,2.5,1.0,10.83847,10.75263,14.03212,-5.724,1.1,13.276,0.0855536,0,Ia
0.74307,0.84324,0.99857,137.54289,90.25799,2.15625,-1.0,3.50678,0.43217,2.71868,15.255,0.7,8.255,0.14632,0,Ia
0.98506,0.93423,0.99997,77.45939,60.7636,0.78125,1.0,1.85801,0.35219,3.00208,22.277,1.5,0.277,0.0409045,0,CC
0.38871,0.26276,0.80495,15.58305,13.76415,-2.3125,-0.3,9.54324,5.32673,11.19232,22.23,1.1,12.23,0.0914895,0,CC
0.14105,0.0244079,0.21962,11.53663,4.32817,-3.0,0.7,10.94478,10.69446,16.0786,4.241,-0.5,19.241,0.20011,0,KN
0.84652,0.82955,0.99543,80.0203,50.63432,-3.0,-1.0,2.01892,0.6542,2.13932,17.255,0.5,23.255,0.0914895,0,CC
0.51857,0.75001,0.9204,28.92131,11.30753,-3.0,0.3,5.19888,1.99237,2.67452,49.297,0.1,3.297,0.0782336,0,KN
0.61729,0.36097,0.80679,36.73738,16.86442,2.15625,-0.9,9.04985,6.90415,12.03563,8.273,0.9,10.273,0.39138,0,Ia
0.021463,0.0122437,0.31289,28.26565,17.08044,2.5,0.8,16.4303,8.22834,17.93999,46.241,1.1,46.241,0.0836618,0,KN
0.35639,0.65124,1.0,271.50891,117.29804,-1.96875,0.0,8.83518,0.16988,5.9642,12.238,-0.3,14.238,0.0894665,0,Ia
0.10616,0.0020626,0.049345,7.18191,4.85349,-3.0,0.9,14.48261,18.3496,25.97464,-3.797,-0.5,9.203,0.20926,-9,KN
0.99791,0.99705,0.99991,100.77592,69.53826,1.8125,-0.5,0.75081,0.29469,0.83656,11.255,1.5,26.255,0.0855536,0,CC
0.00267377,2.45833e-06,0.0165222,10.03639,3.60144,-3.0,0.7,26.92774,21.73335,42.68887,34.276,-0.5,3.276,0.20463,0,KN
0.00287215,0.000274006,0.34479,11.64225,6.02091,-3.0,-0.1,21.69029,7.86344,25.51535,50.22,1.5,17.22,0.0836618,0,KN
0.72208,0.30976,0.9968,53.58602,50.82943,-2.3125,-0.5,3.66369,0.57491,7.12144,-4.753,-0.5,13.247,0.10005,0,Ia
2.57512e-06,1.94469e-07,0.00906378,6.7457,4.80168,-3.0,-1.0,38.37149,18.7337,44.21156,-13.759,1.3,-3.759,1.4,0,KN
0.59631,0.56455,0.55905,13.55039,5.69243,1.125,-0.8,9.27737,9.68366,9.62334,39.276,1.5,-10.724,0.83709,0,CC
0.99585,0.99305,0.99759,16.13457,7.8744,0.4375,0.2,1.27483,1.09336,1.4788,2.297,1.5,6.297,0.14632,0,CC
0.99835,0.9999,0.99999,49.68607,21.44389,-2.3125,-0.5,0.98436,0.27713,0.46476,-1.779,1.3,7.221,0.10699,0,CC
0.0645659,0.0262881,0.16329,6.34309,4.21518,-3.0,-0.3,10.40395,7.87449,12.70668,1.255,0.7,13.255,0.20463,0,KN
1.0,0.99998,1.0,10.92359,9.85827,2.15625,0.2,0.1451,0.11778,0.2891,18.241,-0.5,16.241,0.57238,0,CC
0.00281755,0.0118714,0.0185648,31.10528,23.51104,-3.0,0.0,21.73879,18.37794,18.02194,45.242,-0.5,-14.758,0.0668984,0,KN
0.00870693,0.00494538,0.2888,65.64718,26.05305,-3.0,-0.3,26.63878,14.18901,28.33197,46.22,0.9,46.22,0.0699581,0,KN
0.99988,0.98186,1.0,182.59229,115.02104,0.78125,-0.2,1.18226,0.27468,3.52294,-0.727,0.5,25.273,0.0874881,0,Ia
1.50471e-22,2.33883e-17,3.25567e-13,59.7863,15.86757,-1.96875,0.3,124.62804,78.46742,99.14872,47.276,0.3,47.276,0.04,0,KN
0.77486,0.25659,0.76174,17.96855,8.3064,-2.3125,1.0,4.04256,4.15515,8.94559,23.255,1.1,13.255,0.0534939,0,CC
1.57702e-12,5.62924e-13,0.000824866,20.81471,12.2944,-2.65625,-1.0,67.13818,24.79531,69.32282,47.275,0.1,47.275,1.4,0,KN
8.1797e-08,2.82171e-12,0.0044675,13.07962,10.21863,-3.0,1.0,41.29493,17.01709,63.06543,41.275,-0.3,51.275,0.0598219,0,KN
0.0692288,0.0317562,0.19487,27.1314,19.60001,2.5,-0.2,18.57168,14.73669,21.15945,-19.724,-0.5,-18.724,0.34998,0,Ia
0.29979,0.47507,0.0346385,17.78262,12.94359,2.5,-1.0,8.38602,15.10809,6.56918,-15.711,-0.5,48.289,1.25191,2,KN
0.9807,0.98525,0.99736,97.51984,7.47482,2.5,-0.6,2.50697,1.4698,2.32376,-13.724,-0.3,-17.724,0.22378,0,Ia
0.84236,0.72579,0.81213,14.84433,12.5281,2.5,0.3,5.66779,6.03714,6.99631,-12.762,1.3,-13.762,0.15301,0,Ia
0.0578492,0.0343767,0.92952,11.22442,2.87521,-3.0,-1.0,15.06734,3.07572,15.12934,40.297,-0.5,8.297,1.30917,0,KN
9.2624e-06,6.54047e-06,0.0633646,19.34517,7.53153,2.5,-1.0,39.52482,16.17255,40.35914,44.276,-0.5,44.276,1.04685,0,KN
0.97956,0.99341,0.99991,31.54691,30.04348,-3.0,0.4,1.57604,0.29388,1.08123,35.255,1.1,3.255,0.0855536,0,CC
0.8369,0.74801,0.89753,54.86023,30.98132,-1.28125,-0.3,5.73648,4.90356,6.75877,16.276,1.5,6.276,0.11441,0,Ia
0.0133156,0.00834033,0.25701,38.42254,29.18775,2.5,0.9,19.30403,10.11554,20.58342,45.277,0.5,45.277,0.0874881,0,KN
0.00544467,0.0251029,0.39779,12.7336,-0.306262,-3.0,-1.0,18.33622,5.15053,12.82223,49.246,0.1,49.246,1.36904,0,KN
0.97566,0.95997,0.9885,12.03556,8.88078,2.5,-0.6,1.22441,0.91903,1.49289,13.221,1.5,13.221,0.20463,0,CC
1.04541e-25,9.52662e-26,6.50714e-09,12.14774,2.95009,2.5,-1.0,139.97211,56.42616,140.16754,50.238,-0.5,50.238,0.69998,0,KN
0.4426,0.64376,0.99628,7.06237,2.71546,-2.65625,-1.0,7.90705,0.90037,5.13285,46.241,-0.3,-10.759,1.30917,0,KN
0.00544371,0.00286917,0.089721,9.95069,1.41085,-3.0,1.0,18.33666,10.95679,18.06243,50.221,1.3,16.221,0.0699581,0,KN
3.68009e-05,1.94532e-09,0.016973,8.32689,3.59207,-3.0,0.6,32.23095,17.06641,54.41657,2.297,0.7,-3.703,0.10231,0,KN
3.18331e-14,5.69576e-17,4.27516e-10,7.88377,4.50572,-3.0,-1.0,80.92532,60.19127,94.48498,-15.77,1.5,-31.77,0.26761,0,KN
0.98004,0.92743,0.98895,31.12976,9.91327,2.15625,0.6,2.03107,1.69619,3.10745,-1.779,-0.1,-15.779,0.27985,0,CC
0.99994,0.88623,0.99999,112.91758,8.62441,-1.96875,0.8,0.14533,0.0688074,2.33716,13.276,-0.3,5.276,0.0894665,0,Ia
9.10649e-11,4.21844e-11,0.00164807,30.40668,28.85655,-3.0,-0.8,58.49226,21.25891,60.1386,49.242,0.3,49.242,0.052311,0,KN
0.91076,0.89734,0.99679,42.14792,9.92336,2.5,0.2,2.09499,0.57589,2.23035,-19.754,-0.1,-28.754,0.34998,0,CC
0.97699,0.99876,1.0,259.13049,105.2655,0.4375,-0.5,2.1235,0.0858399,0.90886,-8.723,0.1,42.277,0.10699,0,Ia
0.99319,0.82916,1.0,20.65472,9.36889,2.5,1.0,0.75662,0.0621642,2.83573,37.297,1.3,-3.703,0.0731577,0,KN
0.99723,0.99352,0.99933,16.75787,16.73915,-2.3125,-0.6,1.87169,1.35079,2.29624,8.238,1.5,12.238,0.0855536,0,CC
0.92369,0.92039,0.96243,22.13909,3.72485,-2.3125,0.0,2.54476,1.9523,2.5872,14.251,1.3,9.251,0.20463,0,CC
7.11453e-12,4.41769e-10,0.00966081,53.00611,38.96252,-3.0,-0.8,69.1925,20.18431,60.11869,39.23,0.5,45.23,0.0572055,0,KN
0.92577,0.90828,0.94512,14.80419,6.83762,-2.65625,0.0,1.9328,1.70008,2.12059,11.209,0.7,13.209,0.25025,0,Ia
4.58033e-14,2.04416e-14,1.5268e-05,26.48729,15.46149,-3.0,0.0,77.43847,34.27968,79.15908,46.241,-0.1,46.241,0.0598219,0,KN
0.99682,0.97468,0.99883,28.96813,19.69487,1.125,-0.5,1.18188,0.89431,2.18854,10.241,0.3,4.241,0.32727,0,Ia
0.15998,0.32164,0.55425,39.80242,39.07299,2.5,1.0,15.51834,9.73628,11.47625,-13.727,0.5,45.273,0.10941,0,CC
0.9898,0.68213,0.99874,26.97197,23.60402,-1.625,0.7,1.65629,0.913,5.68804,0.242,0.3,12.242,0.0978374,0,CC
0.98073,0.60807,0.99318,10.20436,10.18709,2.5,0.9,3.57551,2.79346,9.14975,-10.727,1.3,-7.727,0.13992,0,Ia
5.65147e-12,2.32853e-10,0.00406209,13.45521,9.11298,2.15625,-1.0,61.60837,17.24252,53.77748,2.255,-0.5,45.255,1.33877,0,KN
0.93689,0.95892,0.98763,45.32061,10.58157,2.15625,-0.6,2.95925,1.75475,2.55906,6.289,0.5,-11.711,0.27366,0,Ia
0.87214,0.71157,0.97768,20.39266,14.47672,-3.0,-0.6,4.54363,2.6134,6.28029,8.241,1.3,18.241,0.07154,0,Ia
0.00344109,0.0302641,0.49308,37.51642,27.46572,-3.0,-0.5,26.23142,9.4166,19.89474,33.273,0.5,45.273,0.0684111,0,KN
0.74538,0.5991,0.89845,19.0615,18.57298,2.5,-0.3,4.29381,2.85084,5.50067,24.242,1.1,20.242,0.14963,0,Ia
0.85633,0.90261,0.98559,36.26371,7.08268,-3.0,0.7,3.2961,1.3994,2.80301,37.275,1.5,6.275,0.0894665,0,CC
